phase,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility
down,0.5301560163497925,0.5306230783462524,-0.11950920522212982,0.9999915957450867,0.5372244715690613,0.5133323669433594,-0.10482167452573776,0.9999911189079285,0.5403470396995544,0.5136231184005737,-0.10482771694660187,0.9999895095825195,0.5435044169425964,0.5139733552932739,-0.10483189672231674,0.9999893307685852,0.5247142314910889,0.5126060247421265,-0.10666944086551666,0.9999890923500061,0.5208131670951843,0.5122588276863098,-0.10668892413377762,0.9999872446060181,0.5169762372970581,0.5122012495994568,-0.10664781928062439,0.9999868869781494,0.5488947033882141,0.5216764807701111,-0.022669335827231407,0.9999861717224121,0.5129594206809998,0.5189379453659058,-0.033405743539333344,0.9999872446060181,0.5367239117622375,0.5488870143890381,-0.08850309997797012,0.9999914765357971,0.5220672488212585,0.547093391418457,-0.09178225696086884,0.9999911189079285,0.5751599073410034,0.607506513595581,-0.008953297510743141,0.9998989105224609,0.48140743374824524,0.6010763645172119,-0.01696566306054592,0.9999209046363831,0.6022190451622009,0.6880286931991577,-0.11027632653713226,0.9682971239089966,0.4585762321949005,0.6740978956222534,-0.12460628896951675,0.9726333022117615,0.5985257029533386,0.7068334221839905,-0.29031994938850403,0.9711379408836365,0.4600495398044586,0.6781219840049744,-0.3036790192127228,0.9702636003494263,0.5967416763305664,0.7092320322990417,-0.3253228962421417,0.9531095027923584,0.45619699358940125,0.6818979978561401,-0.3356214165687561,0.9507156610488892,0.5886020660400391,0.6987037658691406,-0.3253360390663147,0.953425407409668,0.46607106924057007,0.6804642081260681,-0.33924543857574463,0.9511095285415649,0.5859097242355347,0.696733832359314,-0.2943515479564667,0.9434508681297302,0.4703585207462311,0.6810522079467773,-0.3091622292995453,0.9428891539573669,0.5597482919692993,0.8255929350852966,0.004516981542110443,0.9992037415504456,0.5023582577705383,0.824763834476471,-0.004286481998860836,0.9992331862449646,0.5997194647789001,0.7951638698577881,-0.2433028221130371,0.9658459424972534,0.45760947465896606,0.7919773459434509,-0.22664625942707062,0.9746348857879639,0.5690147280693054,0.9595744013786316,-0.19140978157520294,0.9047238230705261,0.4794081151485443,0.9599034190177917,-0.15538017451763153,0.9378829598426819,0.5592426061630249,0.9851147532463074,-0.1893603354692459,0.878777801990509,0.48986345529556274,0.9839662909507751,-0.15058106184005737,0.8814547657966614,0.5988768339157104,1.0068637132644653,-0.2622053325176239,0.8763428330421448,0.44750717282295227,0.9866657257080078,-0.22278515994548798,0.8961257338523865
up,0.5293081402778625,0.21110357344150543,-0.08060429990291595,0.9999856352806091,0.5348320007324219,0.19586724042892456,-0.06117629632353783,0.9999878406524658,0.5386230945587158,0.19633400440216064,-0.06119917333126068,0.9999842643737793,0.5416492819786072,0.1969488114118576,-0.06122216209769249,0.9999865293502808,0.5241300463676453,0.19659145176410675,-0.05938571318984032,0.9999849200248718,0.5202515721321106,0.19748318195343018,-0.05935872346162796,0.9999790787696838,0.5163652300834656,0.19891966879367828,-0.05929357558488846,0.9999794960021973,0.5482434034347534,0.20934998989105225,0.04569576308131218,0.9999863505363464,0.5110384821891785,0.21215234696865082,0.053450871258974075,0.9999760389328003,0.5370671153068542,0.23052586615085602,-0.04159906134009361,0.9999783635139465,0.5223298668861389,0.22972780466079712,-0.03959676995873451,0.9999673962593079,0.5698944330215454,0.30111509561538696,0.03565102070569992,0.9996204972267151,0.4886828660964966,0.29461637139320374,0.04969625547528267,0.999626874923706,0.587842583656311,0.32545071840286255,-0.24306337535381317,0.9613772630691528,0.47282150387763977,0.30895522236824036,-0.2118966281414032,0.9288914799690247,0.5771176218986511,0.26675644516944885,-0.48867473006248474,0.9656890630722046,0.4702010750770569,0.26370927691459656,-0.47266992926597595,0.9332907795906067,0.5729121565818787,0.2466832995414734,-0.5446762442588806,0.9508946537971497,0.46799710392951965,0.24774974584579468,-0.526375949382782,0.9028297662734985,0.5683838129043579,0.2430618554353714,-0.5341702103614807,0.9491782784461975,0.47297996282577515,0.24171976745128632,-0.5196419358253479,0.9029738306999207,0.5666620135307312,0.2521428167819977,-0.49271485209465027,0.9360514879226685,0.47606658935546875,0.24924062192440033,-0.48034152388572693,0.8895227909088135,0.5551065802574158,0.5541580319404602,-0.006587295327335596,0.9997744560241699,0.4983103573322296,0.5543971657752991,0.006549678277224302,0.999768853187561,0.5625024437904358,0.7548179626464844,-0.04233775660395622,0.9834956526756287,0.4899022877216339,0.7545737624168396,-0.02315552905201912,0.9883114099502563,0.5714883804321289,0.9460965394973755,0.025024104863405228,0.9625168442726135,0.4814330041408539,0.9425716996192932,0.042252302169799805,0.975438117980957,0.5655993223190308,0.9670924544334412,0.024155329912900925,0.8271843791007996,0.48827922344207764,0.964810848236084,0.0406993106007576,0.8270856738090515,0.5832335948944092,0.9905223846435547,-0.10097803920507431,0.9442951083183289,0.4596560299396515,0.9847910404205322,-0.08188172429800034,0.9509084820747375
down,0.5222102403640747,0.5192186832427979,-0.14309971034526825,0.9999885559082031,0.5292267203330994,0.5028168559074402,-0.12922480702400208,0.9999878406524658,0.53357994556427,0.5029062628746033,-0.12920622527599335,0.9999856948852539,0.5362756848335266,0.5033928155899048,-0.12917596101760864,0.999986469745636,0.5168508291244507,0.5034344792366028,-0.1307087242603302,0.9999829530715942,0.5127991437911987,0.5039578080177307,-0.13071990013122559,0.9999788403511047,0.5097452402114868,0.5045275688171387,-0.1306459754705429,0.9999771118164062,0.5426714420318604,0.5122939348220825,-0.04319753125309944,0.9999803900718689,0.5065508484840393,0.5125288367271423,-0.05092223733663559,0.9999712109565735,0.5303460359573364,0.537122905254364,-0.1127585619688034,0.9999873042106628,0.5147671103477478,0.5370060205459595,-0.11494121700525284,0.9999831318855286,0.5700531601905823,0.5993090271949768,-0.027608996257185936,0.9999040961265564,0.4782022535800934,0.5918038487434387,-0.03439141809940338,0.9998928904533386,0.5938926339149475,0.6791512370109558,-0.12752006947994232,0.9735532999038696,0.4568125903606415,0.664120078086853,-0.14010272920131683,0.9724345803260803,0.585703432559967,0.7030658721923828,-0.32145029306411743,0.9823287129402161,0.4591502547264099,0.6867697238922119,-0.3228015899658203,0.9743162989616394,0.5824358463287354,0.7141498923301697,-0.36176395416259766,0.9707643985748291,0.4567009508609772,0.6947341561317444,-0.3579501807689667,0.958693265914917,0.5728350281715393,0.704656720161438,-0.36201971769332886,0.9707530736923218,0.4672328233718872,0.6945793628692627,-0.3650113642215729,0.9584658145904541,0.5714302062988281,0.7016425132751465,-0.3256567418575287,0.9626407027244568,0.47087162733078003,0.6934871673583984,-0.3275672197341919,0.950986921787262,0.5568317770957947,0.8201349973678589,0.004187862388789654,0.9993866086006165,0.49909642338752747,0.8177036643028259,-0.003963619936257601,0.9994178414344788,0.5939514636993408,0.8019121289253235,-0.2362503707408905,0.963969349861145,0.45483410358428955,0.7943904995918274,-0.22068952023983002,0.9741091132164001,0.569370448589325,0.9501832127571106,-0.14941872656345367,0.9050639271736145,0.47658011317253113,0.9515430331230164,-0.10407961159944534,0.9454202651977539,0.5612089037895203,0.9768279790878296,-0.1442662924528122,0.8719362020492554,0.48800915479660034,0.9749927520751953,-0.09548858553171158,0.8806126713752747,0.5961723923683167,0.9825094938278198,-0.20654208958148956,0.8722958564758301,0.44933122396469116,0.9791352152824402,-0.16752927005290985,0.902125358581543
up,0.5337206721305847,0.2124715894460678,-0.09009862691164017,0.999984085559845,0.537440299987793,0.19742493331432343,-0.0688217431306839,0.9999858140945435,0.5403483510017395,0.19820243120193481,-0.0688454806804657,0.9999816417694092,0.5435474514961243,0.19896747171878815,-0.06887070834636688,0.9999837279319763,0.5278558731079102,0.19653217494487762,-0.06906107068061829,0.9999822378158569,0.5238181948661804,0.19689251482486725,-0.06900154799222946,0.9999763369560242,0.5199601650238037,0.19767628610134125,-0.06893602758646011,0.9999756813049316,0.5495796203613281,0.20984292030334473,0.0435667559504509,0.9999837279319763,0.5120086073875427,0.20914310216903687,0.04222281649708748,0.9999763369560242,0.539896547794342,0.23088501393795013,-0.04909418895840645,0.9999748468399048,0.5267881155014038,0.22876320779323578,-0.0496586337685585,0.9999644756317139,0.5711548924446106,0.30022475123405457,0.025670621544122696,0.9996222853660583,0.49016228318214417,0.2889939844608307,0.029848387464880943,0.9996912479400635,0.5924685001373291,0.3348490297794342,-0.25528228282928467,0.960955798625946,0.47591838240623474,0.31648311018943787,-0.22818060219287872,0.9509973526000977,0.5742302536964417,0.25570154190063477,-0.49615558981895447,0.9713156819343567,0.48243728280067444,0.2581445276737213,-0.4643559157848358,0.9535679817199707,0.5677163004875183,0.23064668476581573,-0.5528017282485962,0.9570972919464111,0.483733594417572,0.2371399700641632,-0.5163156986236572,0.9278706908226013,0.5638975501060486,0.22532881796360016,-0.5421851873397827,0.9560872912406921,0.4884691834449768,0.23223699629306793,-0.5102365612983704,0.9265990853309631,0.5630465745925903,0.23328250646591187,-0.5006605982780457,0.9436174035072327,0.4908323585987091,0.24043267965316772,-0.4712279140949249,0.9120274782180786,0.5613031387329102,0.5612820982933044,-0.006632306147366762,0.9997827410697937,0.5019257664680481,0.5621146559715271,0.006637356709688902,0.9997938871383667,0.5644323825836182,0.7626379132270813,-0.048472754657268524,0.9754887223243713,0.4912746846675873,0.7543445229530334,-0.02353912964463234,0.9850969910621643,0.5738180875778198,0.9583045244216919,0.024103837087750435,0.9412461519241333,0.4766150414943695,0.9522032737731934,0.04945807158946991,0.9653793573379517,0.5670285820960999,0.9810070991516113,0.023275164887309074,0.7910096645355225,0.48117053508758545,0.9763922691345215,0.04838450253009796,0.7966047525405884,0.5910091996192932,0.9936379790306091,-0.09690968692302704,0.9121094346046448,0.4451374113559723,0.9901933670043945,-0.07287837564945221,0.9302815794944763
down,0.5303690433502197,0.5142384171485901,-0.14994654059410095,0.9999714493751526,0.5374035239219666,0.5005700588226318,-0.13415120542049408,0.9999714493751526,0.5404384136199951,0.5015038251876831,-0.13414354622364044,0.9999670386314392,0.5441235899925232,0.5025578737258911,-0.13411112129688263,0.9999691843986511,0.5251129269599915,0.49938178062438965,-0.13588301837444305,0.9999608397483826,0.5210078954696655,0.4995496869087219,-0.1358974426984787,0.9999533891677856,0.517449140548706,0.5000903606414795,-0.1358441412448883,0.9999495148658752,0.5499168634414673,0.5138893127441406,-0.05356425419449806,0.9999518394470215,0.5126214623451233,0.5101014971733093,-0.06181303411722183,0.9999343156814575,0.5375586748123169,0.5342891216278076,-0.12231821566820145,0.9999635219573975,0.52293860912323,0.5313975214958191,-0.12417980283498764,0.9999547600746155,0.57485032081604,0.6076694130897522,-0.04312027990818024,0.9997318983078003,0.4837375283241272,0.5902595520019531,-0.05254856124520302,0.999805212020874,0.6018407344818115,0.683233380317688,-0.17021848261356354,0.9720625877380371,0.4583832323551178,0.6506564021110535,-0.18753354251384735,0.9766002297401428,0.5932212471961975,0.701107919216156,-0.36363643407821655,0.9716143608093262,0.46812084317207336,0.6644073724746704,-0.3723978102207184,0.970484733581543,0.5930880904197693,0.7012529969215393,-0.40398114919662476,0.9534016847610474,0.4635401666164398,0.658559262752533,-0.4109368622303009,0.9475831985473633,0.5812529921531677,0.6945798397064209,-0.4016743302345276,0.9514731764793396,0.47506412863731384,0.6590917110443115,-0.4037870466709137,0.9458109736442566,0.5784629583358765,0.6958256363868713,-0.36744803190231323,0.9424189329147339,0.4813469350337982,0.6639887690544128,-0.37581995129585266,0.9373488426208496,0.5568196177482605,0.8235922455787659,0.005743320565670729,0.9993241429328918,0.4986381232738495,0.8191680312156677,-0.005488122813403606,0.9993847012519836,0.5972967743873596,0.8011351823806763,-0.21520787477493286,0.9581021070480347,0.45814278721809387,0.8020344972610474,-0.2059546411037445,0.9731808304786682,0.5691808462142944,0.9510250687599182,-0.12850680947303772,0.8995455503463745,0.4769606292247772,0.9622195959091187,-0.10614877194166183,0.9436913132667542,0.5584624409675598,0.9826613664627075,-0.1233915463089943,0.8676861524581909,0.48811668157577515,0.9809954762458801,-0.10008182376623154,0.8823297023773193,0.6036023497581482,0.9843360185623169,-0.18774594366550446,0.8668211698532104,0.440814346075058,0.9882681369781494,-0.16753782331943512,0.8988267183303833
up,0.5309566855430603,0.20869673788547516,-0.1441124975681305,0.9999821782112122,0.5370801687240601,0.1942627727985382,-0.12349534034729004,0.9999840259552002,0.5403453707695007,0.19503751397132874,-0.12349887937307358,0.9999793171882629,0.5436105728149414,0.19565625488758087,-0.12351694703102112,0.9999821782112122,0.5265066623687744,0.19446119666099548,-0.12369567900896072,0.9999805688858032,0.5233070850372314,0.1949906051158905,-0.1236875057220459,0.9999752044677734,0.5200897455215454,0.1955147534608841,-0.12360532581806183,0.9999754428863525,0.5508623719215393,0.20838378369808197,-0.00401599844917655,0.999980628490448,0.5139272212982178,0.2088862508535385,-0.004687626380473375,0.9999732375144958,0.5384538173675537,0.22678221762180328,-0.10032803565263748,0.9999761581420898,0.5251004099845886,0.22572286427021027,-0.10068593919277191,0.9999674558639526,0.577375590801239,0.29756268858909607,-0.0021305708214640617,0.9995396137237549,0.49121350049972534,0.29474422335624695,-0.005258610006421804,0.9997559189796448,0.5994874238967896,0.3279889225959778,-0.29102975130081177,0.9483490586280823,0.46789732575416565,0.3107292354106903,-0.2863770127296448,0.9556790590286255,0.5994662642478943,0.3010779023170471,-0.5797138214111328,0.9485979676246643,0.4735434949398041,0.28500616550445557,-0.5702742338180542,0.9473273754119873,0.6018843054771423,0.30036675930023193,-0.6427263617515564,0.9288811087608337,0.4709060788154602,0.2920566499233246,-0.629267692565918,0.9170663952827454,0.5932024121284485,0.2942429780960083,-0.639816164970398,0.9277253150939941,0.47825998067855835,0.2894941568374634,-0.6220771670341492,0.9164789915084839,0.5896559357643127,0.296967476606369,-0.5888084173202515,0.9114751219749451,0.4816585183143616,0.29006683826446533,-0.5777189135551453,0.9016345739364624,0.5640549063682556,0.5567315220832825,-0.00907323881983757,0.9997739195823669,0.5061478614807129,0.5597426891326904,0.0090427715331316,0.9997866749763489,0.5662838816642761,0.7559897899627686,-0.0286344476044178,0.9798964858055115,0.4929213225841522,0.7597543597221375,-0.018882334232330322,0.9881519079208374,0.5744607448577881,0.9496341347694397,0.06510544568300247,0.9520675539970398,0.47876277565956116,0.944553554058075,0.07365100830793381,0.9702793955802917,0.5671089887619019,0.9721132516860962,0.06498195976018906,0.8272107839584351,0.4827771484851837,0.9663962125778198,0.07359632104635239,0.8168841600418091,0.5888683795928955,0.9917369484901428,-0.07234043627977371,0.9328032732009888,0.45247000455856323,0.9872596859931946,-0.060725558549165726,0.9456486701965332
up,0.535333514213562,0.16411535441875458,-0.16641131043434143,0.999859094619751,0.5398011803627014,0.15163461863994598,-0.15462429821491241,0.9997342228889465,0.54195237159729,0.15208087861537933,-0.154628187417984,0.9996041059494019,0.5434854626655579,0.1526237279176712,-0.1546286791563034,0.9995452761650085,0.5320241451263428,0.1509886384010315,-0.15213795006275177,0.9998419284820557,0.5298004150390625,0.15072645246982574,-0.15215949714183807,0.9998161196708679,0.5275896191596985,0.15075191855430603,-0.1521793007850647,0.99984210729599,0.5479425191879272,0.15913988649845123,-0.08239242434501648,0.9994601607322693,0.5254341959953308,0.15708883106708527,-0.07082519680261612,0.9998548030853271,0.5393990874290466,0.1788274645805359,-0.13872964680194855,0.9996241331100464,0.5308552384376526,0.17770971357822418,-0.1355384886264801,0.9998099207878113,0.5655354261398315,0.22805218398571014,-0.05774711072444916,0.9975743293762207,0.5091498494148254,0.22484971582889557,-0.045664232224226,0.9997543096542358,0.5881811380386353,0.263582706451416,-0.17970877885818481,0.9866560697555542,0.47968971729278564,0.2617878317832947,-0.16735334694385529,0.9918965101242065,0.5438374876976013,0.23700948059558868,-0.2975695729255676,0.9543102383613586,0.5209051370620728,0.2422780990600586,-0.2903531789779663,0.9696890711784363,0.5360864400863647,0.22471734881401062,-0.3275185227394104,0.8642463088035583,0.5291501879692078,0.23079100251197815,-0.3189285695552826,0.9003761410713196,0.5356886386871338,0.21960145235061646,-0.31345388293266296,0.847891628742218,0.5297666788101196,0.2269769012928009,-0.3064092695713043,0.8826936483383179,0.537980854511261,0.22611083090305328,-0.2952072322368622,0.8019229173660278,0.528208315372467,0.2320682406425476,-0.2881789803504944,0.8483453392982483,0.5539172887802124,0.3916289210319519,-0.005433397367596626,0.999700129032135,0.5163239240646362,0.3892504572868347,0.005373106803745031,0.9998664855957031,0.558401346206665,0.5008299946784973,0.025832943618297577,0.9891482591629028,0.5101864337921143,0.4989832639694214,0.024701567366719246,0.994498610496521,0.5642222166061401,0.6062483787536621,0.13592500984668732,0.9871250987052917,0.49968576431274414,0.6090943217277527,0.13292108476161957,0.9952466487884521,0.5598649382591248,0.626649796962738,0.1421855092048645,0.9187284111976624,0.503699541091919,0.6266015768051147,0.13898497819900513,0.9385129809379578,0.5838305354118347,0.6289681196212769,0.07009045034646988,0.9774355888366699,0.47956809401512146,0.6312108635902405,0.06238158047199249,0.9875384569168091
down,0.5330239534378052,0.35850778222084045,-0.0806112065911293,0.9997140169143677,0.5370355248451233,0.3484994173049927,-0.0694623664021492,0.9992027282714844,0.5392733812332153,0.3485897481441498,-0.06948713213205338,0.9991875886917114,0.5409557819366455,0.3488338589668274,-0.06950743496417999,0.9990130066871643,0.5296470522880554,0.3487818241119385,-0.06980333477258682,0.9995101690292358,0.5273460149765015,0.34920936822891235,-0.06983660161495209,0.9995600581169128,0.5253117680549622,0.3497980535030365,-0.06989193707704544,0.9995265007019043,0.5441886186599731,0.3536403179168701,-0.0217539444565773,0.9980871677398682,0.5230686068534851,0.35549449920654297,-0.022815261036157608,0.9994276165962219,0.5380426049232483,0.36984601616859436,-0.06433829665184021,0.9995548129081726,0.5285537838935852,0.37060603499412537,-0.06463749706745148,0.9997463226318359,0.5637443661689758,0.4120136797428131,-0.01725773699581623,0.9979836344718933,0.5031701922416687,0.41224613785743713,-0.015139086171984673,0.9992784261703491,0.5867794752120972,0.46811193227767944,-0.07258734107017517,0.9873701333999634,0.4808165431022644,0.47403284907341003,-0.0670076385140419,0.988981306552887,0.5490533113479614,0.4576694667339325,-0.13653582334518433,0.9517002105712891,0.5192922949790955,0.45882609486579895,-0.10621832311153412,0.9671207666397095,0.5408459305763245,0.44418445229530334,-0.14920319616794586,0.8749284148216248,0.5277140140533447,0.4476490020751953,-0.11657152324914932,0.9031598567962646,0.5387120842933655,0.43535080552101135,-0.13442584872245789,0.8530907034873962,0.5297276377677917,0.4384794533252716,-0.1069956123828888,0.8766652345657349,0.5404480695724487,0.4397130608558655,-0.1309114694595337,0.777219831943512,0.5277512669563293,0.4430563151836395,-0.09991512447595596,0.814505398273468,0.5517182946205139,0.5380010604858398,-0.0021913782693445683,0.9985517859458923,0.517174482345581,0.5398868322372437,0.0021660991478711367,0.99920254945755,0.579562783241272,0.5415820479393005,-0.10969783365726471,0.958530843257904,0.4918905794620514,0.5332434177398682,-0.13091810047626495,0.9626299142837524,0.5611446499824524,0.6129224896430969,-0.05287100747227669,0.9288307428359985,0.5034972429275513,0.6125414371490479,-0.04843849688768387,0.9494661092758179,0.5534601211547852,0.6271109580993652,-0.048761650919914246,0.8586180806159973,0.5089510679244995,0.6306037902832031,-0.042017772793769836,0.8827836513519287,0.5796622633934021,0.6375522017478943,-0.08779304474592209,0.9004419445991516,0.4816076159477234,0.634405255317688,-0.0832580178976059,0.9219337701797485
up,0.5329224467277527,0.1629163771867752,-0.1469263732433319,0.999646008014679,0.537246584892273,0.15125314891338348,-0.13229785859584808,0.9992496371269226,0.5396978259086609,0.15156827867031097,-0.1322847306728363,0.998907744884491,0.5412084460258484,0.15204651653766632,-0.13228030502796173,0.9988278150558472,0.5295960903167725,0.15040065348148346,-0.13232845067977905,0.9995332360267639,0.5274659395217896,0.150162473320961,-0.13233564794063568,0.9994794726371765,0.5253081917762756,0.15019464492797852,-0.13232019543647766,0.9995849132537842,0.5450786352157593,0.16067984700202942,-0.05572985112667084,0.998103678226471,0.5230029225349426,0.15862902998924255,-0.05632202699780464,0.9995450973510742,0.5369153618812561,0.17798186838626862,-0.11862263083457947,0.9991493821144104,0.5283777713775635,0.17618250846862793,-0.11887790262699127,0.9995833039283752,0.5600544810295105,0.22774310410022736,-0.045874930918216705,0.9963943362236023,0.5067734122276306,0.22978004813194275,-0.0428454764187336,0.9996063113212585,0.5881462097167969,0.24066884815692902,-0.18951290845870972,0.9840311408042908,0.4761929512023926,0.2548759877681732,-0.18279637396335602,0.9911895990371704,0.5438454747200012,0.21940648555755615,-0.3097921907901764,0.9308037161827087,0.5180830359458923,0.2282353937625885,-0.2997213900089264,0.9677152633666992,0.5354233980178833,0.20859193801879883,-0.3423178493976593,0.8093786835670471,0.5250810980796814,0.21384945511817932,-0.3279641568660736,0.8941060304641724,0.5341547727584839,0.20865947008132935,-0.32257506251335144,0.7863569259643555,0.5262362360954285,0.21351566910743713,-0.31236186623573303,0.8734152317047119,0.5364509224891663,0.21469056606292725,-0.30620458722114563,0.7236707806587219,0.5245476365089417,0.2207227200269699,-0.2966303527355194,0.8312448263168335,0.5528732538223267,0.3915310204029083,-0.00645559374243021,0.9995548725128174,0.5166273713111877,0.39178434014320374,0.006398464553058147,0.9997512698173523,0.5544542074203491,0.5005712509155273,0.014471295289695263,0.9783631563186646,0.5134661793708801,0.4985012412071228,0.03420295566320419,0.9871433973312378,0.5651605129241943,0.6086018681526184,0.12485889345407486,0.9714277982711792,0.5002123713493347,0.6081187129020691,0.15271258354187012,0.987271785736084,0.55989009141922,0.6270071268081665,0.13136902451515198,0.8927237391471863,0.5055937767028809,0.6278582215309143,0.1599106639623642,0.9251150488853455,0.5805121064186096,0.629321813583374,0.058343395590782166,0.9564566016197205,0.48307573795318604,0.6300341486930847,0.0850183442234993,0.9745674729347229
down,0.531897783279419,0.3595876395702362,-0.06619510799646378,0.9995814561843872,0.5359376668930054,0.34960201382637024,-0.05529939755797386,0.9990735054016113,0.5380106568336487,0.34989091753959656,-0.05530793219804764,0.9988207817077637,0.5397223830223083,0.3503023386001587,-0.05532211810350418,0.9986915588378906,0.5289223194122314,0.3484509587287903,-0.055479273200035095,0.9994277358055115,0.5267703533172607,0.3480890691280365,-0.05551678314805031,0.9994308352470398,0.5246378183364868,0.34796562790870667,-0.05556720495223999,0.9995112419128418,0.543556272983551,0.35446277260780334,-0.007831760682165623,0.9977017045021057,0.5220822691917419,0.35218507051467896,-0.008971895091235638,0.9993841052055359,0.5363256931304932,0.3703746497631073,-0.04963269457221031,0.9992978572845459,0.5274379253387451,0.36911097168922424,-0.050028178840875626,0.9995974898338318,0.562597393989563,0.40931761264801025,-0.004245594143867493,0.9959097504615784,0.5028445720672607,0.41074255108833313,0.0019918945617973804,0.9992767572402954,0.587023138999939,0.45940226316452026,-0.04986382648348808,0.9778540730476379,0.4780219495296478,0.46829143166542053,-0.04438481852412224,0.9861826300621033,0.5414391160011292,0.4390323758125305,-0.07578171044588089,0.9168393015861511,0.5169031620025635,0.43873855471611023,-0.0756634846329689,0.959204912185669,0.5345422625541687,0.42194506525993347,-0.08032453805208206,0.7781456112861633,0.5240903496742249,0.42283204197883606,-0.07974815368652344,0.8714919686317444,0.5339616537094116,0.4156314432621002,-0.06414768844842911,0.7458375096321106,0.5253700017929077,0.4165346920490265,-0.06645110994577408,0.839163601398468,0.5356284976005554,0.4224969744682312,-0.06844539195299149,0.653624951839447,0.5243157148361206,0.422405481338501,-0.06944228708744049,0.7706554532051086,0.5518094301223755,0.5388460159301758,-0.003048103069886565,0.9987204074859619,0.5184821486473083,0.5384882092475891,0.0030187249649316072,0.9993206858634949,0.5795851349830627,0.5330147743225098,-0.11705207824707031,0.9661664962768555,0.48369109630584717,0.5298203229904175,-0.1209942027926445,0.9782966375350952,0.5617101192474365,0.614867627620697,-0.04805667698383331,0.939513623714447,0.500439465045929,0.6110125780105591,-0.03282986581325531,0.9722281098365784,0.556059718132019,0.6314436197280884,-0.04253464564681053,0.896568238735199,0.5065380930900574,0.6286020278930664,-0.02515285648405552,0.9314991235733032,0.5774196982383728,0.6351479887962341,-0.07881154119968414,0.9208933711051941,0.47954580187797546,0.6335018873214722,-0.06022919714450836,0.949095606803894
